"Source: Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated January 23, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,sector,sub_sector,sub_sector_category,food_type,food_category,tons_supply,tons_surplus,us_dollars_surplus,tons_waste,tons_uneaten,tons_eaten,tons_donated,tons_industrial_uses,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incineration,tons_land_application,tons_landfilled,tons_dumping,tons_sewer,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted
2015,Foodservice,Healthcare,Hospitals,Dairy & Eggs,Not Applicable,162478.3184,3347.051855,14698818.3,2790.250602,3261.636928,85.4149267,85.4149267,0,12.2039818,0.860369314,458.3219775,0,325.1557415,0,2465.09486,0,0,14783.03416,282.4125463,15065.44671,820162336.2,5436061.548
2015,Foodservice,Healthcare,Hospitals,Dry Goods,Not Applicable,357291.2346,7360.196124,32322829.21,6135.785328,7172.367957,187.8281663,187.8281663,0,26.83666206,1.8919596,1007.854013,0,715.020302,0,5420.765026,0,0,20025.54537,1152.918426,21178.46379,693987798.3,11953946.6
2015,Foodservice,Healthcare,Hospitals,Fresh Meat & Seafood,Not Applicable,277844.1902,5723.587745,25135546.12,4771.43613,5577.524926,146.0628185,146.0628185,0,20.8692795,1.471264705,783.7482559,0,556.028857,0,4215.407273,0,0,65255.84017,722.7648718,65978.60504,6911883913,9295874.879
2015,Foodservice,Healthcare,Hospitals,Frozen,Not Applicable,16416.47012,338.1791325,1485137.917,281.9210962,329.5489866,8.630145891,8.630145891,0,1.233064845,0.086929919,46.30789587,0,32.85305736,0,249.0680388,0,0,2584.364961,52.71854973,2637.083511,55699376.79,549248.3111
2015,Foodservice,Healthcare,Hospitals,Prepared Foods,Not Applicable,0,263707.4132,2377424273,223169.1866,262999.4447,1006664.459,707.9685441,0,101.1536925,4500.919236,35228.18511,0,25822.30939,0,197346.8773,0,0,1224142.749,29801.4481,1253944.198,63106823030,438332407.9
2015,Foodservice,Healthcare,Hospitals,Produce,Not Applicable,225949.7292,4654.562329,20440844.33,3880.249217,4535.780452,118.7818765,118.7818765,0,16.97141138,1.196468645,637.3633584,0,452.1763424,0,3428.072875,0,0,4653.996737,201.1729666,4855.169704,184380671,7559634.089
2015,Foodservice,Healthcare,Hospitals,Ready-to-drink Beverages,Not Applicable,147643.7668,3041.46023,13356790.76,2535.495894,2963.843833,77.61639611,77.61639611,0,11.08973715,0.781816107,416.476388,0,295.4684597,0,2240.027435,0,0,9769.666123,367.0454094,10136.71153,48706153.84,4939739.723
2015,Foodservice,Healthcare,Long-term Care,Breads & Bakery,Not Applicable,62613.32086,1289.83383,5664397.782,1091.566499,1257.456588,32.37724181,32.37724181,0,4.306664446,0.326446178,161.2569791,0,144.248395,0,947.3181044,0,0,2859.023241,315.479823,3174.503064,24370075.61,2095760.981
2015,Foodservice,Healthcare,Long-term Care,Dairy & Eggs,Not Applicable,93551.62121,1927.162531,8463272.485,1630.92796,1878.787146,48.37538435,48.37538435,0,6.434660155,0.487748753,240.9367786,0,215.5239656,0,1415.403995,0,0,8515.409649,165.4622315,8680.871881,472434697.4,3131311.911
2015,Foodservice,Healthcare,Long-term Care,Dry Goods,Not Applicable,205720.8283,4237.847157,18610809.76,3586.424762,4131.469266,106.3778907,106.3778907,0,14.14987361,1.072563747,529.8220705,0,473.9390738,0,3112.485688,0,0,11535.23156,650.6596568,12185.89122,399754903.4,6885782.112
2015,Foodservice,Healthcare,Long-term Care,Fresh Meat & Seafood,Not Applicable,159976.8799,3295.522245,14472522.32,2788.949706,3212.798472,82.72377274,82.72377274,0,11.00351701,0.834069177,412.0111827,0,368.5542924,0,2420.395413,0,0,37589.05005,412.74423,38001.79428,3981423726,5354664.122
2015,Foodservice,Healthcare,Long-term Care,Frozen,Not Applicable,9452.26052,194.7164792,855111.385,164.7855566,189.8287313,4.887747852,4.887747852,0,0.65014463,0.049281116,24.34374916,0,21.77609158,0,143.009465,0,0,1488.660994,30.01826428,1518.679258,32084280.22,316381.2189
2015,Foodservice,Healthcare,Long-term Care,Prepared Foods,Not Applicable,0,151837.2191,1368871227,130549.0803,151436.2558,579609.6935,400.9632947,0,53.33420231,2359.920037,18473.92128,0,17109.56024,0,113439.52,0,0,704866.8668,17108.48002,721975.3469,36337190777,252393759.7
2015,Foodservice,Healthcare,Long-term Care,Produce,Not Applicable,130097.1335,2679.999745,11769411.11,2268.042496,2612.726738,67.27300663,67.27300663,0,8.948330666,0.678285569,335.0576274,0,299.7174154,0,1968.325081,0,0,2680.822373,126.2742041,2807.096577,106208030.6,4354544.564
2015,Foodservice,Healthcare,Long-term Care,Ready-to-drink Beverages,Not Applicable,85010.19634,1751.209257,7690561.064,1482.021416,1707.250629,43.95862806,43.95862806,0,5.847164549,0.443216448,218.9388338,0,195.8462546,0,1286.175161,0,0,5627.58012,209.6366749,5837.216795,28056003.11,2845417.716
2015,Foodservice,Healthcare,Senior Living,Breads & Bakery,Not Applicable,57648.45603,1187.55766,5215244.647,959.5708176,1156.246573,31.31108739,31.31108739,0,5.069741798,0.314801211,191.2912131,0,125.57964,0,833.9911775,0,0,2628.90652,271.0008073,2899.907328,22408579.88,1927077.622
2015,Foodservice,Healthcare,Senior Living,Dairy & Eggs,Not Applicable,86133.53273,1774.349977,7792185.193,1433.710981,1727.567552,46.782425,46.782425,0,7.574786927,0.470349812,285.8114354,0,187.6306632,0,1246.080317,0,0,7830.022377,131.2252782,7961.247655,434409430,2879279.253
2015,Foodservice,Healthcare,Senior Living,Dry Goods,Not Applicable,189408.3872,3901.811022,17135082.97,3152.742909,3798.936063,102.8749592,102.8749592,0,16.6570223,1.034303325,628.5018308,0,412.6014593,0,2740.14145,0,0,10606.78522,545.0418585,11151.82708,367579478.6,6331560.106
2015,Foodservice,Healthcare,Senior Living,Fresh Meat & Seafood,Not Applicable,147291.6625,3034.206885,13324937.17,2451.701065,2954.207134,79.99975083,79.99975083,0,12.95317775,0.804316317,488.7485763,0,320.8556697,0,2130.845396,0,0,34563.58709,340.5253607,34904.11245,3660967370,4923678.557
2015,Foodservice,Healthcare,Senior Living,Frozen,Not Applicable,8702.752345,179.2766177,787306.1259,144.8591646,174.5498191,4.726798564,4.726798564,0,0.765340659,0.047523163,28.8777908,0,18.95781053,0,125.9013541,0,0,1368.841826,25.55465391,1394.39648,29501884.51,290916.3653
2015,Foodservice,Healthcare,Senior Living,Prepared Foods,Not Applicable,0,139797.4285,1260327860,114475.569,139409.6686,533668.6745,387.759922,0,62.78423549,2818.33126,22052.9841,0,14950.1223,0,99525.44671,0,0,648888.5756,13735.90783,662624.4834,33451406319,232349447.7
2015,Foodservice,Healthcare,Senior Living,Produce,Not Applicable,119781.2027,2467.491666,10836166.64,1993.783607,2402.433901,65.05776501,65.05776501,0,10.53384274,0.654089811,397.4623633,0,260.9277222,0,1732.855885,0,0,2465.048663,89.25301521,2554.301678,97659571.34,4004056.503
2015,Foodservice,Healthcare,Senior Living,Ready-to-drink Beverages,Not Applicable,78269.39216,1612.348754,7080745.203,1302.810687,1569.837645,42.51110865,42.51110865,0,6.883195775,0.42740606,259.7163568,0,170.499659,0,1132.311028,0,0,5174.628125,171.9407314,5346.568857,25797834.89,2616396.076
2015,Foodservice,K-12 Education,Primary/secondary Schools,Breads & Bakery,Not Applicable,198884.2381,4604.585964,20221369.54,3811.925045,4486.198672,118.3872912,118.3872912,0,17.43727512,1.191977307,655.6443777,0,424.5387209,0,3387.386324,0,0,10200.07083,1177.831742,11377.90257,86944552.89,7476997.789
2015,Foodservice,K-12 Education,Primary/secondary Schools,Dairy & Eggs,Not Applicable,297156.3024,6879.789731,30213090.08,5695.461653,6702.905278,176.8844532,176.8844532,0,26.05332755,1.780953445,979.6093487,0,634.3104799,0,5061.151173,0,0,30380.22928,573.4565414,30953.68582,1685494300,11171508.8
2015,Foodservice,K-12 Education,Primary/secondary Schools,Dry Goods,Not Applicable,653449.2921,15128.71742,66438847.71,12524.36968,14739.74697,388.9704501,388.9704501,0,57.29149375,3.916332106,2154.169473,0,1394.854259,0,11129.51542,0,0,41153.9778,2375.00886,43528.98666,1426196287,24566244.96
2015,Foodservice,K-12 Education,Primary/secondary Schools,Fresh Meat & Seafood,Not Applicable,508148.7364,11764.70575,51665549.15,9739.459061,11462.22651,302.4792361,302.4792361,0,44.55219481,3.04549907,1675.169763,0,1084.695382,0,8654.76368,0,0,134105.5811,1482.387834,135587.9689,14204432982,19103710.85
2015,Foodservice,K-12 Education,Primary/secondary Schools,Frozen,Not Applicable,30024.05249,695.119593,3052667.552,575.4575562,677.2475571,17.8720359,17.8720359,0,2.63237383,0.179943818,98.97768367,0,64.08940678,0,511.3681494,0,0,5311.061261,108.3679715,5419.429233,114466341.6,1128745.929
2015,Foodservice,K-12 Education,Primary/secondary Schools,Prepared Foods,Not Applicable,0,533026.871,4471007337,447942.0577,531877.9349,1784157.236,1148.9361,0,169.226905,9692.900153,74073.75015,0,49778.45729,0,398163.6004,0,0,2475649.781,59754.75195,2535404.533,1.28E+11,886463225
2015,Foodservice,K-12 Education,Primary/secondary Schools,Produce,Not Applicable,413239.0507,9567.348073,42015695.31,7920.367656,9321.364518,245.9835545,245.9835545,0,36.2309406,2.476674749,1362.289253,0,882.100963,0,7038.266693,0,0,9564.307733,396.8064635,9961.114196,378915924.6,15535607.53
2015,Foodservice,K-12 Education,Primary/secondary Schools,Ready-to-drink Beverages,Not Applicable,270025.4179,6251.653025,27454582.68,5175.45615,6090.918429,160.7345965,160.7345965,0,23.67461367,1.618349314,890.1693202,0,576.3968356,0,4599.059314,0,0,20077.38693,752.5907282,20829.97765,100094750.8,10151530.72
2015,Foodservice,Limited Service Restaurants,All Other,Breads & Bakery,Not Applicable,107476.0142,2538.42303,4611879.698,2137.432659,2474.347223,64.07580691,64.07580691,0,8.738034609,0.645836823,327.5306941,0,188.1506217,0,1949.282038,0,0,5625.813474,723.7555087,6349.568983,47953964.75,4123912.04
2015,Foodservice,Limited Service Restaurants,All Other,Dairy & Eggs,Not Applicable,935560.7422,22096.54826,40145642.04,18605.9941,21538.77907,557.7691909,557.7691909,0,76.06313099,5.62190161,2851.099956,0,1637.819719,0,16968.17438,0,0,97622.3025,2026.10726,99648.40976,5416082707,35897965.13
2015,Foodservice,Limited Service Restaurants,All Other,Dry Goods,Not Applicable,206717.2094,4882.351928,8870396.884,4111.095094,4759.109807,123.2421215,123.2421215,0,16.80656046,1.242189587,629.965966,0,361.885131,0,3749.209963,0,0,13287.62968,851.6656454,14139.29533,460484481.1,7931849.68
2015,Foodservice,Limited Service Restaurants,All Other,Prepared Foods,Not Applicable,0,155369.5842,940154871.9,133732.4688,152635.626,558539.4916,2733.958228,0,989.4108636,1278.414828,16635.3315,0,11780.12013,0,121952.3487,0,0,710449.3893,21239.50273,731688.892,36624980133,254392710
2015,Foodservice,Limited Service Restaurants,All Other,Ready-to-drink Beverages,Not Applicable,429374.1089,10141.17554,18424778.32,8539.191284,9885.188265,255.9872796,255.9872796,0,34.90905252,2.580162768,1308.507773,0,751.6747449,0,7787.516539,0,0,32584.37163,1355.960009,33940.33164,162447661.7,16475313.78
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Dairy & Eggs,Not Applicable,12002.98956,283.4926972,1461305.483,187.3875556,274.6412077,8.851489434,8.851489434,0,2.223402302,0.088210842,84.94203906,0,14.12592998,0,173.2616256,0,0,1244.783047,9.784538098,1254.567585,69060529.85,457735.3463
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Dry Goods,Not Applicable,70465.1045,1664.280588,8578783.066,1100.08291,1612.316773,51.96381491,51.96381491,0,13.05277112,0.517853169,498.6632395,0,82.92810111,0,1017.154809,0,0,4501.654526,176.7372064,4678.391733,156005404.9,2687194.623
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Fresh Meat & Seafood,Not Applicable,80673.11039,1905.37845,9821558.035,1259.447647,1845.88684,59.49161086,59.49161086,0,14.94367536,0.592872546,570.9026454,0,94.9415729,0,1164.506074,0,0,21596.47839,144.6265644,21741.10495,2287494133,3076478.067
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Prepared Foods,Not Applicable,0,31350.99703,538232504.4,21206.89618,30351.44662,132421.275,999.5504085,0,422.2056275,710.9893705,8011.355444,0,1597.723035,0,19609.17315,0,0,141272.174,2502.595444,143774.7695,7282841882,50585744.38
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Produce,Not Applicable,48897.44617,1154.884691,5953025.772,763.3742297,1118.825739,36.0589523,36.0589523,0,9.057634666,0.359350882,346.0345242,0,57.54582199,0,705.8284077,0,0,1147.985753,-7.62920456,1140.356548,45480561.19,1864709.566
2015,Foodservice,Limited Service Restaurants,Asian/noodle,Ready-to-drink Beverages,Not Applicable,43087.9491,1017.673042,5245747.817,672.6778704,985.8982479,31.77479446,31.77479446,0,7.981498668,0.316656467,304.9222226,0,50.7088129,0,621.9690575,0,0,3249.798994,71.22641891,3321.025413,16201701.04,1643163.747
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Breads & Bakery,Not Applicable,61751.96078,1458.489139,5085871.614,1194.016872,1420.547659,37.94148025,37.94148025,0,5.848912259,0.381754379,220.3001209,0,139.0186567,0,1054.998216,0,0,3229.836171,359.6976312,3589.533802,27530854.09,2367579.432
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Dairy & Eggs,Not Applicable,143740.5634,3394.937553,11838426.54,2779.323212,3306.620847,88.31670573,88.31670573,0,13.61456273,0.88861291,512.794462,0,323.5949075,0,2455.728304,0,0,14986.91915,270.275262,15257.19441,831473870,5511034.747
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Dry Goods,Not Applicable,141207.6461,3335.113826,11629816.28,2730.347503,3248.353389,86.76043719,86.76043719,0,13.37465437,0.872954261,503.7582793,0,317.8926955,0,2412.454807,0,0,9069.535827,503.2272566,9572.763084,314305907,5413922.316
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Fresh Meat & Seafood,Not Applicable,79003.49143,1865.944543,6506702.126,1527.58715,1817.403422,48.54112116,48.54112116,0,7.482912019,0.488404392,281.8449568,0,177.8560407,0,1349.731109,0,0,21263.22854,225.6881185,21488.91666,2252196384,3029005.703
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Prepared Foods,Not Applicable,0,84045.74655,976106847.1,70352.21266,82606.73315,360147.8474,1439.0134,0,556.7319951,966.9693285,10730.81917,0,8193.54143,0,62158.67123,0,0,384496.7565,9936.258111,394433.0146,19821519002,137677888.6
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Produce,Not Applicable,106109.0907,2506.138339,8739110.561,2051.69266,2440.943066,65.19527348,65.19527348,0,10.05025191,0.655972856,378.5441827,0,238.8773258,0,1812.815334,0,0,2504.561493,97.61035242,2602.171846,99224979.02,4068238.444
2015,Foodservice,Limited Service Restaurants,Bakery/cafe,Ready-to-drink Beverages,Not Applicable,124361.4761,2937.232437,10242371.14,2404.615155,2860.82258,76.40985695,76.40985695,0,11.77904884,0.768810213,443.6595677,0,279.9678768,0,2124.647278,0,0,9430.078983,338.7631019,9768.842085,47013160.11,4768037.634
2015,Foodservice,Limited Service Restaurants,Burger,Breads & Bakery,Not Applicable,785544.6519,18553.39213,65212896.77,15724.383,18088.42489,464.9672393,464.9672393,0,61.39101834,4.68852194,2297.96236,0,1331.965701,0,14392.4173,0,0,41126.84894,5401.531423,46528.38036,350561829.6,30147374.83
2015,Foodservice,Limited Service Restaurants,Burger,Dairy & Eggs,Not Applicable,1999264.076,47219.63326,165971216.9,40019.61439,46036.2603,1183.372957,1183.372957,0,156.2442787,11.93260429,5848.469063,0,3389.942468,0,36629.67192,0,0,208654.6184,4439.577471,213094.1959,11576152597,76727100.51
2015,Foodservice,Limited Service Restaurants,Burger,Dry Goods,Not Applicable,695806.1172,16433.90189,57763148.65,13928.07125,16022.05127,411.8506168,411.8506168,0,54.37787146,4.152917647,2035.449244,0,1179.805477,0,12748.26578,0,0,44734.22398,2931.229849,47665.45383,1550270169,26703418.8
2015,Foodservice,Limited Service Restaurants,Burger,Fresh Meat & Seafood,Not Applicable,1077026.089,25437.74859,89410564.99,21559.01728,24800.25224,637.4963485,637.4963485,0,84.17055379,6.428228409,3150.636195,0,1826.200211,0,19732.81707,0,0,290157.609,3627.322518,293784.9315,30733428675,41333753.74
2015,Foodservice,Limited Service Restaurants,Burger,Frozen,Not Applicable,62270.84173,1470.744333,5169485.864,1246.486196,1433.885955,36.85837756,36.85837756,0,4.866522072,0.371663415,182.1615743,0,105.5861371,0,1140.900059,0,0,11244.71557,253.2662067,11497.98178,242351083.9,2389809.926
2015,Foodservice,Limited Service Restaurants,Burger,Prepared Foods,Not Applicable,0,500598.9756,5860295989,433600.2824,491338.4301,1600637.03,9260.545483,0,3259.266161,3517.828994,50961.05265,0,36770.99351,0,396829.2889,0,0,2286956.832,70266.58327,2357223.415,1.18E+11,818897383.7
2015,Foodservice,Limited Service Restaurants,Burger,Produce,Not Applicable,536159.3451,12663.28343,44509887.43,10732.39424,12345.92842,317.3550096,317.3550096,0,41.90133319,3.200066154,1568.432795,0,909.1091846,0,9823.285051,0,0,12667.70101,589.8483777,13257.54938,501865244.6,20576547.37
2015,Foodservice,Limited Service Restaurants,Burger,Ready-to-drink Beverages,Not Applicable,1120218.027,26457.8777,92996193.62,22423.59777,25794.81585,663.0618414,663.0618414,0,87.54604244,6.686019419,3276.986044,0,1899.436252,0,20524.16152,0,0,85026.99628,3622.604026,88649.60031,423897593.8,42991359.77
2015,Foodservice,Limited Service Restaurants,Chicken,Breads & Bakery,Not Applicable,277506.1612,6554.281308,23544795.16,5682.747831,6394.248125,160.0331824,160.0331824,0,18.57937948,1.616226591,691.3046932,0,406.5351394,0,5276.212692,0,0,14538.3182,2059.394914,16597.71311,123923411.5,10657080.21
2015,Foodservice,Limited Service Restaurants,Chicken,Dairy & Eggs,Not Applicable,324123.9595,7655.324117,27500046.11,6637.383182,7468.407227,186.9168904,186.9168904,0,21.70049852,1.887733806,807.4358182,0,474.828301,0,6162.554881,0,0,33849.78819,785.240068,34635.02826,1877985335,12447345.38
2015,Foodservice,Limited Service Restaurants,Chicken,Dry Goods,Not Applicable,247600.8933,5847.963517,21007505.87,5070.350269,5705.176204,142.7873124,142.7873124,0,16.57718494,1.442055001,616.8067001,0,362.7251489,0,4707.62512,0,0,15929.08585,1129.950939,17059.03679,552024477.4,9508627.009
2015,Foodservice,Limited Service Restaurants,Chicken,Fresh Meat & Seafood,Not Applicable,296678.4346,7007.101786,25171451.83,6075.356032,6836.012273,171.0895132,171.0895132,0,19.86298681,1.727888032,739.0653716,0,434.6217332,0,5640.734299,0,0,79979.87104,1083.622015,81063.49306,8471449950,11393353.79
2015,Foodservice,Limited Service Restaurants,Chicken,Prepared Foods,Not Applicable,0,158694.2822,1898674619,140591.3752,156233.3132,549234.2266,2460.968967,0,839.7342794,1023.035007,13779.1687,0,10064.11644,0,130527.2588,0,0,727194.9864,23908.65385,751103.6402,37488246639,260388855.4
2015,Foodservice,Limited Service Restaurants,Chicken,Produce,Not Applicable,204029.0625,4818.861912,17310687.67,4178.089983,4701.201749,117.6601631,117.6601631,0,13.65999717,1.188287837,508.2634845,0,298.8942048,0,3879.195778,0,0,4823.729418,249.9766924,5073.706111,191105090.3,7835336.25
2015,Foodservice,Limited Service Restaurants,Chicken,Ready-to-drink Beverages,Not Applicable,456008.1966,10770.23294,38689661.99,9338.0975,10507.26061,262.972334,262.972334,0,30.53031073,2.655842198,1135.976964,0,668.0332969,0,8670.064203,0,0,34634.89772,1604.244487,36239.1422,172670451.1,17512101.02
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Breads & Bakery,Not Applicable,166240.6434,3926.355858,10173235.79,2981.03119,3816.505965,109.8498937,109.8498937,0,21.41783427,1.100835934,812.9561063,0,445.4032137,0,2535.627976,0,0,8677.42024,744.5579147,9421.978155,73965606.27,6360843.276
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Dairy & Eggs,Not Applicable,1261830.324,29802.54878,77218766.42,22627.17152,28968.7459,833.8028784,833.8028784,0,162.5695871,8.355767483,6170.649041,0,3380.781437,0,19246.39008,0,0,131297.8635,1662.877576,132960.7411,7284401923,48281243.18
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Dry Goods,Not Applicable,510075.438,12047.22048,31214494.81,9146.684942,11710.16853,337.0519477,337.0519477,0,65.71624707,3.377690073,2494.38966,0,1366.628729,0,7780.056212,0,0,32695.27059,1357.383286,34052.65388,1133058723,19516947.56
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Fresh Meat & Seafood,Not Applicable,120212.8018,2839.246943,7356523.367,2155.658834,2759.811714,79.43522853,79.43522853,0,15.48777611,0.796042226,587.8690629,0,322.0822967,0,1833.576537,0,0,32289.20255,253.0679921,32542.27054,3420065071,4599686.191
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Prepared Foods,Not Applicable,0,257077.3177,2218465292,199877.2681,249745.0596,797475.9339,7332.258025,0,2871.356947,2950.319663,44046.11499,0,29946.81057,0,169930.4575,0,0,1162449.618,23912.32645,1186361.944,59926427988,416241766.1
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Produce,Not Applicable,192741.9051,4552.276101,11795002.76,3456.252447,4424.914481,127.3616208,127.3616208,0,24.83215954,1.276325757,942.5535503,0,516.4071924,0,2939.845255,0,0,4540.241259,102.6944193,4642.935678,179873940,7374857.469
2015,Foodservice,Limited Service Restaurants,Coffee Cafe,Ready-to-drink Beverages,Not Applicable,1089685.77,25736.75136,66684235.85,19540.27126,25016.69961,720.0517486,720.0517486,0,140.3911146,7.215836192,5328.821413,0,2919.560065,0,16620.71119,0,0,82462.10542,2149.761602,84611.86702,411110466,41694499.36
2015,Foodservice,Limited Service Restaurants,Family Casual,Breads & Bakery,Not Applicable,14369.03197,339.375087,1860703.327,276.9282211,330.5165419,8.85854516,8.85854516,0,1.383026372,0.08911445,52.11618018,0,20.24042159,0,256.6877995,0,0,751.4807934,96.98969635,848.4704898,6405559.596,550860.9033
2015,Foodservice,Limited Service Restaurants,Family Casual,Dairy & Eggs,Not Applicable,24844.68019,586.7942616,3217236.847,478.8209189,571.4774524,15.31680923,15.31680923,0,2.39131265,0.154082754,90.11113849,0,34.9965678,0,443.8243511,0,0,2590.162819,50.22556342,2640.388383,143702163.3,952462.4209
2015,Foodservice,Limited Service Restaurants,Family Casual,Dry Goods,Not Applicable,45654.73566,1078.296709,5912014.027,879.8842371,1050.150448,28.14626194,28.14626194,0,4.394290691,0.283143407,165.588777,0,64.30990616,0,815.5743309,0,0,2932.0631,184.6903099,3116.75341,101611016.2,1750250.746
2015,Foodservice,Limited Service Restaurants,Family Casual,Fresh Meat & Seafood,Not Applicable,75139.35222,1774.679342,9730094.763,1448.12867,1728.355738,46.32360388,46.32360388,0,7.232199492,0.466002307,272.5288682,0,105.8423539,0,1342.286316,0,0,20221.38983,239.3590719,20460.7489,2141845062,2880592.898
2015,Foodservice,Limited Service Restaurants,Family Casual,Frozen,Not Applicable,172.4377356,4.072721924,22329.65095,3.32331889,3.966413617,0.106308307,0.106308307,0,0.016597217,0.001069431,0.625428082,0,0.242898232,0,3.080420657,0,0,31.10511878,0.675093472,31.78021225,670391.2787,6610.689362
2015,Foodservice,Limited Service Restaurants,Family Casual,Prepared Foods,Not Applicable,0,15544.04383,283844585.9,12971.20056,15197.00751,48122.65512,347.0363204,0,128.1290814,131.6469304,1966.030937,0,947.1347083,0,12024.06586,0,0,70735.15529,2092.834073,72827.98936,3646528094,25328345.86
2015,Foodservice,Limited Service Restaurants,Family Casual,Produce,Not Applicable,30988.41402,731.9000842,4012813.474,597.2264791,712.7956473,19.10443694,19.10443694,0,2.982650043,0.192185213,112.3943334,0,43.65071814,0,553.575761,0,0,731.3732778,27.37537862,758.7486564,28975330.95,1187992.746
2015,Foodservice,Limited Service Restaurants,Family Casual,Ready-to-drink Beverages,Not Applicable,10830.25733,255.7945123,1402453.269,208.7269277,249.1176308,6.676881496,6.676881496,0,1.042417578,0.067167533,39.28111816,0,15.25565361,0,193.4712741,0,0,821.16205,33.03015482,854.1922048,4093859.978,415196.0514
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Breads & Bakery,Not Applicable,37840.22577,893.7296502,2950478.693,753.8390236,871.2124247,22.51722552,22.51722552,0,3.045127933,0.226982291,114.1012915,0,83.72498245,0,670.1140412,0,0,1980.837027,235.6183337,2216.455361,16884489.58,1452020.708
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Dairy & Eggs,Not Applicable,121486.6238,2869.332716,9472556.985,2420.211719,2797.040819,72.29189704,72.29189704,0,9.776429821,0.728730117,366.3239422,0,268.8003371,0,2151.411382,0,0,12677.30005,253.6678685,12930.96792,703336264.3,4661734.7
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Dry Goods,Not Applicable,125680.8704,2968.394561,9799590.852,2503.767954,2893.606833,74.78772774,74.78772774,0,10.1139547,0.75388905,378.9710379,0,278.0804939,0,2225.68746,0,0,8079.068902,484.5845188,8563.653421,279981150.9,4822678.057
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Fresh Meat & Seafood,Not Applicable,31961.72082,754.888138,2492119.81,636.7296159,735.8689789,19.01915914,19.01915914,0,2.572065227,0.191720437,96.37557786,0,70.71824918,0,566.0113667,0,0,8609.508538,99.44824358,8708.956782,911917207.7,1226448.298
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Frozen,Not Applicable,129340.1533,3054.82136,10084912.51,2576.666837,2977.856137,76.9652226,76.9652226,0,10.40842927,0.775839036,390.0050339,0,286.176994,0,2290.489843,0,0,23352.72561,492.0810391,23844.80665,503308272.1,4963093.563
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Prepared Foods,Not Applicable,0,39754.84279,437115074,34271.43719,38986.53061,122957.3793,768.3121776,0,271.3725447,278.8136207,4164.907266,0,3806.618646,0,30464.81854,0,0,181464.561,5181.741452,186646.3025,9354833777,64977551.04
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Produce,Not Applicable,38030.99152,898.2352526,2965353.083,757.6393886,875.6045099,22.63074269,22.63074269,0,3.060479484,0.228126588,114.6765159,0,84.14706924,0,673.4923194,0,0,898.4254364,41.24823885,939.6736753,35593554.13,1459340.85
2015,Foodservice,Limited Service Restaurants,Frozen Dessert,Ready-to-drink Beverages,Not Applicable,32283.97903,762.499396,2517246.933,643.1495251,743.2884737,19.21092229,19.21092229,0,2.59799841,0.193653483,97.34729718,0,71.43127514,0,571.71825,0,0,2450.088678,96.17973063,2546.268409,12214787.55,1238814.123
2015,Foodservice,Limited Service Restaurants,Mexican,Breads & Bakery,Not Applicable,228519.1096,5397.280268,20129157.46,4390.263255,5255.93885,141.341418,141.341418,0,22.33266396,1.421591387,841.9213428,0,370.4186519,0,4019.844603,0,0,11950.19491,1478.521246,13428.71616,101862464.6,8759898.085
2015,Foodservice,Limited Service Restaurants,Mexican,Dairy & Eggs,Not Applicable,333090.6577,7867.104145,29340365.93,6399.270843,7661.08415,206.0199952,206.0199952,0,32.55220862,2.072119093,1227.188984,0,539.924178,0,5859.346665,0,0,34723.07654,652.7817628,35375.8583,1926435349,12768473.59
2015,Foodservice,Limited Service Restaurants,Mexican,Dry Goods,Not Applicable,481550.969,11373.5151,42417526.04,9251.46054,11075.67088,297.8442237,297.8442237,0,47.06090442,2.995673803,1774.153764,0,780.5713104,0,8470.88923,0,0,30923.72713,1872.685219,32796.41235,1071665661,18459451.46
